uuid,slug,name
500115ae-36e1-46b1-b634-eda140582522,blink-182-9,blink-182
11e81bbc-6851-9ca6-a6c5-a0369fe50396,bryson-tiller,Bryson Tiller
11e81bbc-ffdb-fc6a-9698-a0369fe50396,shaggy-1,Shaggy
11e81bcd-4475-28fa-8949-a0369fe50396,the-offspring,The Offspring
11e81bc7-ffc4-a942-baef-a0369fe50396,playboi-carti,Playboi Carti
11e81bcb-0321-b276-b9db-a0369fe50396,piso-21,Piso 21
11e81bc4-2ed3-2e56-9281-a0369fe50396,jason-mraz,Jason Mraz
11e81bd0-73c7-0fb2-8bcf-a0369fe50396,luis-miguel,Luis Miguel
11e81bba-dec0-c792-8a84-a0369fe50396,the-cure,The Cure
11e81bc3-95c2-3414-9293-a0369fe50396,mana-5,Maná
11e81bc9-2a4c-bb9a-811e-a0369fe50396,backstreet-boys,Backstreet Boys
11e81bc3-019f-0776-8b51-a0369fe50396,b-o-b-2,B.o.B
60944a22-7990-4952-9513-c09492a22a07,nicky-youre,Nicky Youre
11e81bbe-1bd7-ddac-a5c8-a0369fe50396,earth-wind-fire,"Earth, Wind & Fire"
336ba855-c342-4246-8755-2ce13801f9a4,gabito-ballesteros,Gabito Ballesteros
11e81bbc-5c7f-c394-abab-a0369fe50396,kelly-clarkson,Kelly Clarkson
11e81bc1-0945-4f32-89c5-a0369fe50396,jax-jones,Jax Jones
a1808c9e-c3c3-11e8-878c-525400009efb,baby-keem,Baby Keem
11e81bce-c8ee-69a6-8bbf-a0369fe50396,russ,Russ
11e81bbc-265d-c900-b326-a0369fe50396,ella-henderson,Ella Henderson
11e81bbd-8fe8-dc6a-812a-a0369fe50396,tove-lo,Tove Lo
11e81bc9-359e-1606-8ae4-a0369fe50396,topic,Topic
11e81bca-bc19-ea74-9f43-a0369fe50396,aventura,Aventura
11e81bbd-1828-ef9e-96e5-a0369fe50396,udit-narayan,Udit Narayan
11e81bbf-5647-215e-b0f8-a0369fe50396,quavo,Quavo
11e81bca-ab0a-98d2-851b-a0369fe50396,carly-rae-jepsen,Carly Rae Jepsen
11e81bbe-5382-90e4-9680-a0369fe50396,ice-cube,Ice Cube
11e81bba-5726-6fa8-8fe6-a0369fe50396,jessie-j,Jessie J
11e81bc2-f631-7522-8ec2-a0369fe50396,train,Train
11e81bcb-5c3f-0ade-9d75-a0369fe50396,train-2,Train
ef11fe60-b714-4e68-aace-02a34ecf6ec6,arcane-30,Arcane
1ee9564c-a0da-4971-9e15-55042b9cce38,jimin-7,Jimin
11e81bc7-d7ab-9772-977d-a0369fe50396,the-script,The Script
dd4cfe36-1023-11e9-9dd8-549f35161576,luis-r-conriquez,Luis R Conriquez
11e81bba-aa3c-8902-9ce2-a0369fe50396,plan-b,Plan B
11e81bc4-3da0-4ac2-a795-a0369fe50396,vishal-dadlani,Vishal Dadlani
11e81bc7-5edd-356c-8f6d-a0369fe50396,morat,Morat
d52b11d2-b8cd-11e8-8a33-525400009efb,a-ha-2,a-ha
11e81bc4-0bc7-f874-96b5-a0369fe50396,chris-stapleton,Chris Stapleton
11e81bd0-73fe-bc50-b62f-a0369fe50396,rex-orange-county,Rex Orange County
36a7bf90-5aea-11ea-b8e5-e4434b16cb78,hotel-ugly,Hotel Ugly
11e81bd0-b6e3-2a9c-bba6-a0369fe50396,prince-royce,Prince Royce
11e83fe8-82eb-0502-976a-a0369fe50396,g-eazy-2,G-EAZY
11e81bd3-0ec4-0f68-bd83-a0369fe50396,alka-yagnik,Alka Yagnik
11e81bbd-36e2-f5d8-8aa9-a0369fe50396,bruce-springsteen,Bruce Springsteen
11e81bcd-1bf4-3d4e-ada4-a0369fe50396,florence-the-machine,Florence + the Machine
dacc9232-d5d8-11e8-9567-549f35141000,jay-wheeler,Jay Wheeler
11e81bc8-ec96-cbb0-8f71-a0369fe50396,shankar-mahadevan,Shankar Mahadevan
11e81bd0-8385-9446-a69f-a0369fe50396,the-cranberries,The Cranberries
11e81bc2-10d1-af92-8643-a0369fe50396,offset,Offset
d959c748-c26a-11e8-9fed-525400009efb,grupo-firme,Grupo Firme
11e81bc1-cb64-1c1a-9e85-a0369fe50396,the-1975,The 1975
8ac4922c-c67c-11e9-8c7b-e4434b16cb7a,libianca,Libianca
11e81bbb-120e-34fe-8e30-a0369fe50396,willow,Willow
11e81bbb-6056-6d20-bef4-a0369fe50396,keane,Keane
11e81bc7-4445-9dfc-9078-a0369fe50396,lil-peep,Lil Peep
11e81bbf-8a68-b970-bd2e-a0369fe50396,ricky-martin,Ricky Martin
11e81bc6-977d-a010-8553-a0369fe50396,charli-xcx,Charli XCX
11e81bc1-b43e-6a2c-9710-a0369fe50396,gabry-ponte,Gabry Ponte
11e81bc8-b698-64c4-884a-a0369fe50396,the-white-stripes,The White Stripes
11e81bc4-02b6-9e20-8463-a0369fe50396,george-michael,George Michael
b8f67236-047c-11e9-8139-549f35141000,galantis-1,Galantis
11e83fed-9d08-6984-a65d-a0369fe50396,beabadoobee,beabadoobee
11e81bba-4cdd-c99c-9816-a0369fe50396,x-ambassadors,X Ambassadors
11e81bc0-e7d5-b274-9dff-a0369fe50396,cartel-de-santa,Cartel de Santa
d4aa29b9-a3e7-4261-ad6c-b3f11d9a3a0b,young-miko,Young Miko
11e81bca-a22c-42b0-a243-a0369fe50396,nickelback,Nickelback
11e81bd1-da0e-99b0-bf77-a0369fe50396,carlos-vives,Carlos Vives
11e81bc3-732e-a482-9aac-a0369fe50396,mohit-chauhan,Mohit Chauhan
11e81bbf-6508-f4a6-8f01-a0369fe50396,amy-winehouse,Amy Winehouse
11e81bbc-5fe1-0fca-a442-a0369fe50396,meek-mill,Meek Mill
11e81bc7-a4e6-3dec-a7b6-a0369fe50396,depeche-mode,Depeche Mode
11e81bc8-a375-c2a6-aebf-a0369fe50396,atif-aslam,Atif Aslam
11e81bd1-827d-01f0-964b-a0369fe50396,gucci-mane,Gucci Mane
e2067dd8-c679-11e8-9f49-549f35141000,24kgoldn,24kgoldn
11e81bd2-e52b-1db8-938e-a0369fe50396,lynyrd-skynyrd,Lynyrd Skynyrd
ca22091a-3c00-11e9-974f-549f35141000,tones-and-i,Tones and I
eb10883e-c425-11e8-9347-525400009efb,new-west-1,New West
11e83fea-91a1-0158-92b6-aa1c026db3d8,king-17,King
11e81bc6-b6c5-32e4-878b-a0369fe50396,kk-4,KK
11e81bc3-f546-b2f2-8c1e-a0369fe50396,sigala,Sigala
11e81bbf-a90f-c6c0-b819-a0369fe50396,kings-of-leon,Kings of Leon
d48ca800-b2c7-11e8-a24d-525400009efb,dan-shay-1,Dan + Shay
11e81bc0-fbeb-d432-a301-a0369fe50396,kehlani,Kehlani
ff9347a8-d86e-11e8-9f53-549f35141000,mc-ryan-sp,MC Ryan SP
11e81bc8-a570-f634-a5a5-a0369fe50396,alejandro-sanz,Alejandro Sanz
11e81bc2-29c5-6494-a092-a0369fe50396,julieta-venegas,Julieta Venegas
4627f747-9967-4cdc-99dd-42302e9c9bf6,banda-ms-de-sergio-lizarraga,Banda MS de Sergio Lizárraga
2865875c-b316-4fe9-a460-6eae4746155d,dazy-3,dazy
11e83fec-25b2-a60c-8f09-a0369fe50396,paulo-londra,Paulo Londra
11e81bcb-654c-9826-b312-a0369fe50396,lenny-tavarez,Lenny Tavárez
11e81bbc-9901-3ef6-ade3-a0369fe50396,shania-twain,Shania Twain
11e83fea-f894-b5e4-9144-a0369fe50396,aitana,Aitana
2006fdf0-c896-11e9-8c83-801844edfa71,zach-bryan,Zach Bryan
11e83fea-b246-749c-9f0e-aa1c026db3d8,lyanno,Lyanno
0d2a8248-3781-11e9-be7a-549f35161576,iann-dior,Iann Dior
9ec23c47-eabd-4016-a911-1cc54625e531,kordhell,Kordhell
11e8a7a9-24a3-dfe0-9782-525400009efb,daryl-hall-john-oates-1,Daryl Hall & John Oates
b0d66d1a-d3c8-4dfa-83e5-b36dd0e4a781,silk-sonic,Silk Sonic
11e81bc8-c65e-9f90-b3bb-a0369fe50396,rae-sremmurd,Rae Sremmurd
11e81bd1-1631-ad16-94df-a0369fe50396,annie-lennox,Annie Lennox
11e81bc9-bf90-eb86-b3a4-a0369fe50396,maren-morris,Maren Morris
11e81bc8-a976-b5ca-abd2-a0369fe50396,armaan-malik,Armaan Malik
11e81bcb-8e13-9f5c-9e59-a0369fe50396,cyndi-lauper,Cyndi Lauper
11e81bce-aaac-8c3e-902a-a0369fe50396,hailee-steinfeld,Hailee Steinfeld
11e81bc6-90bd-662a-9fd6-a0369fe50396,disclosure,Disclosure
11e81bc2-2149-1e00-b632-a0369fe50396,machine-gun-kelly-1,Machine Gun Kelly
11e83fe5-0a55-4556-a20a-a0369fe50396,migrantes,Migrantes
11e81bd2-bf8f-f09c-af84-a0369fe50396,alejandro-fernandez,Alejandro Fernández
11e83fe7-4b49-5a8c-8ec8-aa1c026db3d8,dalex,Dalex
11e81bd0-be20-cbca-bf57-a0369fe50396,los-angeles-azules,Los Ángeles Azules
8e5e735c-4c9d-11e9-8ecb-549f35141000,tiago-pzk-1,Tiago PZK
11e8aa04-ab2d-ccbc-9d98-525400009efb,tems-1,Tems
11e81bc8-fc21-b3c4-b9f5-a0369fe50396,dermot-kennedy,Dermot Kennedy
11e81bc8-851f-e19c-b4bc-a0369fe50396,my-chemical-romance,My Chemical Romance
11e81bc7-258d-e96e-ac22-a0369fe50396,sachin-jigar,Sachin-Jigar
11e81bc8-2189-3afc-8ac4-a0369fe50396,armin-van-buuren,Armin van Buuren
7aa7230e-c1ba-11e8-9237-525400009efb,grupo-marca-registrada-1,Grupo Marca Registrada
11e81bc7-02a7-9d28-8b4b-a0369fe50396,marilia-mendonca,Marília Mendonça
11e81bc7-cea8-386a-9ad1-a0369fe50396,sam-feldt,Sam Feldt
444a035f-6fed-4f3c-98a9-e86058ef51f1,jung-kook-15,Jung Kook
11e81bbf-015c-386e-98c6-a0369fe50396,syml,SYML
11e81bbb-9161-3792-8815-a0369fe50396,sunidhi-chauhan,Sunidhi Chauhan
11e81bc1-f0a5-8d4c-a7a8-a0369fe50396,sonu-nigam,Sonu Nigam
11e81bbe-48cd-24c0-a923-a0369fe50396,brray,Brray
11e81bc2-f495-268c-84e6-a0369fe50396,kate-bush,Kate Bush
11e81bcd-f1f1-2b46-97d6-a0369fe50396,tv-girl,TV Girl
4b8161a6-c283-11e8-a3a2-525400009efb,bradley-cooper,Bradley Cooper
11e81bd2-c639-95b0-9919-a0369fe50396,mnek,MNEK
11e81bc9-20ca-b16c-a5c5-a0369fe50396,black-sabbath,Black Sabbath
11e81bd1-0bdb-a934-bbaa-a0369fe50396,kiss-1,KISS
d65be632-643e-4f6e-b9b5-b1dd904b1915,ana-castela,Ana Castela
11e81bc2-c397-1892-854f-a0369fe50396,bill-withers,Bill Withers
11e81bc4-0461-4fea-a9ae-a0369fe50396,bon-iver,Bon Iver
11e81bbc-376b-689c-9ec6-a0369fe50396,gwen-stefani,Gwen Stefani
11e81bbc-460e-a8dc-8776-a0369fe50396,coolio,Coolio
11e81bc6-f414-7c7c-871b-a0369fe50396,neha-kakkar,Neha Kakkar
11e81bbc-2eb8-92e2-9a8e-a0369fe50396,jessie-reyez,Jessie Reyez
2447cbd6-4b16-11e9-9b36-549f35161576,fred-again,Fred Again
11e81bc9-004b-0b08-a9f1-a0369fe50396,destiny-s-child-1,Destiny’s Child
11e81bbc-f344-2f22-bb7b-a0369fe50396,anirudh-ravichander,Anirudh Ravichander
11e81bc9-5556-993c-8b51-a0369fe50396,pearl-jam,Pearl Jam
11e81bbd-6381-fa62-9e45-a0369fe50396,badshah,Badshah
5c2f52f1-8896-4389-94bd-0e7f836274fb,badshah-9,Badshah
35b1caf0-b8ce-11e8-a5d4-525400009efb,the-goo-goo-dolls,The Goo Goo Dolls
11e83fef-079a-26d8-bc31-aa1c026db3d8,lil-tecca,Lil Tecca
11e81bbf-6711-aedc-9916-a0369fe50396,gym-class-heroes,Gym Class Heroes
11e81bc2-6d4b-427e-ae88-a0369fe50396,clairo,Clairo
ad2c2c5a-2567-11e9-9d3a-549f35161576,lil-cake,LiL CaKe
11e81bc8-52c4-959e-8d8f-a0369fe50396,muse,Muse
11e81bc1-7eea-1128-b446-a0369fe50396,dolly-parton,Dolly Parton
11e81bc4-0f1a-a4fe-9fda-a0369fe50396,lord-huron,Lord Huron
7a7fc1db-528c-4b8d-8813-03e7e4370c0c,milo-j,Milo j
9130280a-b7f1-11e8-85fe-525400009efb,bazzi,Bazzi
d8dcfef6-ed08-11e9-8ea1-e4434b16cb78,standly,Standly
b6747326-df49-11e8-800e-549f35161576,ryan-castro,Ryan Castro
11e81bd3-507a-30fe-947f-a0369fe50396,weezer,Weezer
11e81bc1-eedc-6f3a-adc4-a0369fe50396,mike-posner,Mike Posner
17f89e08-2961-11ea-a11a-549f35141000,taiu,Taiu
11e81bc8-c72f-0590-a42a-a0369fe50396,celine-dion,Céline Dion
11e81bcc-fa13-c9c4-a19f-a0369fe50396,logic-5,Logic
11e81bc0-8c2f-bfbe-a888-a0369fe50396,noah-cyrus,Noah Cyrus
11e81bc2-a9b9-a1b0-98c5-a0369fe50396,rita-ora,Rita Ora
11e81bba-e629-920c-b83b-a0369fe50396,cage-the-elephant,Cage the Elephant
11e81bc0-71f5-fa78-af4b-a0369fe50396,marc-anthony,Marc Anthony
11e81bbf-e8f7-9736-8092-a0369fe50396,shekhar-ravjiani,Shekhar Ravjiani
11e81bbc-9be8-50b4-8ab7-a0369fe50396,foster-the-people,Foster the People
11e81bd2-3d7b-b668-a7b1-a0369fe50396,limp-bizkit,Limp Bizkit
11e81bbf-a7e5-5cce-b0ce-a0369fe50396,james-hype,James Hype
11e81bbd-eb0f-e07a-8356-a0369fe50396,scorpions,Scorpions
11e81bbf-e8b0-694c-8461-a0369fe50396,calibre-50,Calibre 50
11e83fee-9966-7eaa-82c4-a0369fe50396,girl-in-red,girl in red
11e81bba-c803-d206-9cc1-a0369fe50396,seafret,Seafret
11e81bbb-e6a4-43ac-8f18-a0369fe50396,frank-sinatra,Frank Sinatra
11e81bbc-672f-eb48-ba71-a0369fe50396,christina-perri,Christina Perri
11e81bc6-fe71-fe9c-8e61-a0369fe50396,dove-cameron,Dove Cameron
11e81bd3-3018-c988-8c38-a0369fe50396,cults,Cults
48754e97-d506-4b4e-ac11-fdf6f0fb7585,oscar-maydon,Oscar Maydon
11e83fec-1580-802e-81df-aa1c026db3d8,ckay,Ckay
11e81bbc-ff1b-af50-bd24-a0369fe50396,taio-cruz,Taio Cruz
11e81bc9-0178-9f86-ae35-a0369fe50396,aurora-5,AURORA
11e81bc1-0cf4-ef48-ab6e-a0369fe50396,nio-garcia,Nio García
11e81bbf-9e9e-1ab6-87d4-a0369fe50396,yg,YG
11e81bca-839b-a8b8-a1a1-a0369fe50396,the-game-2,The Game
11e81bbb-b807-c744-a812-a0369fe50396,milky-chance,Milky Chance
11e81bc3-a4d4-67ce-b9c7-a0369fe50396,boney-m,Boney M.
11e81bcb-1eca-8228-9b4b-a0369fe50396,wisin,Wisin
11e81bc7-f2a3-0394-acaa-a0369fe50396,rick-ross-1,Rick Ross
11e81bc9-2fab-9426-929e-a0369fe50396,jesse-joy,Jesse & Joy
11e81bc3-360e-3270-baa2-a0369fe50396,dj-nelson,DJ Nelson
11e81bce-4f8a-4ce2-a1f7-a0369fe50396,chinmayi,Chinmayi
11e81bc8-d6fe-8554-8b1b-a0369fe50396,jack-johnson-1,Jack Johnson
11e81bbc-7c2e-5b2e-bd9b-a0369fe50396,the-strokes,The Strokes
11e81bc9-9c30-c3dc-9f1c-a0369fe50396,madison-beer,Madison Beer
11e81bc1-4852-9afe-8bb0-a0369fe50396,passenger-2,Passenger
11e81bbc-7cb6-bc8a-8580-a0369fe50396,selena-gomez-the-scene,Selena Gomez & The Scene
11e81bca-65db-957c-92f0-a0369fe50396,mgmt,MGMT
11e81bc3-7d53-304a-8fe5-a0369fe50396,shilpa-rao,Shilpa Rao
11e81bcc-e79f-4b4c-92a3-a0369fe50396,florida-georgia-line,Florida Georgia Line
11e81bc8-9ed6-4c02-ad29-a0369fe50396,h-e-r-2,H.E.R.
11e81bc7-2639-3c92-be87-a0369fe50396,empire-of-the-sun,Empire of the Sun
11e81bca-312c-7b84-a8f1-a0369fe50396,kane-brown,Kane Brown
11e81bca-98db-3d74-aae9-a0369fe50396,mau-y-ricky,Mau y Ricky
11e81bbe-201d-d3d0-b073-a0369fe50396,lil-yachty,Lil Yachty
827ee018-c1a5-11e8-bcf6-525400009efb,lin-manuel-miranda-1,Lin-Manuel Miranda
11e81bc8-6267-e6cc-a830-a0369fe50396,jeremih,Jeremih
11e81bc2-2ad5-0fba-ab5a-a0369fe50396,slipknot,Slipknot
11e81bbd-e320-3dc4-bb66-a0369fe50396,javed-ali,Javed Ali
11e81bc0-04fd-6aaa-acf7-a0369fe50396,tony-dize,Tony Dize
11e81bbc-6613-428c-91e9-a0369fe50396,van-morrison,Van Morrison
11e81bbb-4856-d9f8-9328-a0369fe50396,sean-kingston,Sean Kingston
11e81bc6-8fe1-8cfe-bcf9-a0369fe50396,chase-atlantic,Chase Atlantic
11e81bc0-cdf9-6814-be99-a0369fe50396,aretha-franklin,Aretha Franklin
6e832ae4-4989-11e9-b2f3-549f35161576,goodboys,Goodboys
11e81bc0-76a3-15ce-9b74-a0369fe50396,twice-5,TWICE
8ebe7f00-c97c-48db-bdaa-c1efe17c82ae,jisoo-4,JISOO
11e81bbb-8259-2da4-9bc5-a0369fe50396,van-halen,Van Halen
11e81bc8-ef9b-8aee-8f0a-a0369fe50396,zendaya,Zendaya
11e83fe2-a5e6-786c-98c1-a0369fe50396,shankar-ehsaan-loy-1,Shankar-Ehsaan-Loy
51979b1e-c1ca-11e8-accd-525400009efb,normani,Normani
11e81bcd-e06d-4c10-9b27-a0369fe50396,t-pain,T‐Pain
11e81bc6-f355-f586-87a8-a0369fe50396,thundercat,Thundercat
11e81bc0-0cc2-525a-a858-a0369fe50396,pablo-alboran,Pablo Alborán
11e81bc2-45a9-cfba-a94f-a0369fe50396,eric-clapton,Eric Clapton
11e81bbd-48a0-ebfe-bbfe-a0369fe50396,bring-me-the-horizon,Bring Me the Horizon
11e81bc8-4e6c-22e6-a141-a0369fe50396,asees-kaur,Asees Kaur
38c51eee-ccbe-477c-90ec-dae1d47508eb,ms-lauryn-hill,Ms. Lauryn Hill
11e81bc0-034c-3f2e-9733-a0369fe50396,lukas-graham,Lukas Graham
11e81bc1-ad62-f74a-9865-a0369fe50396,simon-garfunkel,Simon & Garfunkel
5d0cac3c-c1c0-11e8-b5aa-525400009efb,keshi,keshi
11e88acc-c204-fd7c-85ac-c81f66c9b203,polima-westcoast,Polimá Westcoast
11e81bc0-1f55-75dc-9a71-a0369fe50396,neeti-mohan,Neeti Mohan
11e81bd0-ba85-1e94-bd60-a0369fe50396,gayle,Gayle
1c49e44a-8625-4fc2-9bbd-95c161c1ff8a,gayle-1,GAYLE
11e81bbe-1fe6-cd68-985c-a0369fe50396,the-walters,The Walters
11e81bbf-0ff7-241a-b15c-a0369fe50396,james-bay,James Bay
501daf13-8678-42e8-8f79-51ae0191160a,chino-pacas,Chino Pacas
11e81bba-722d-dfe8-8d3a-a0369fe50396,paul-mccartney,Paul McCartney
11e81bba-f2e5-05a8-a676-a0369fe50396,michael-buble,Michael Bublé
11e81bbc-9034-281a-94f8-a0369fe50396,justine-skye,Justine Skye
11e81bc6-6b4b-29ea-b9a8-a0369fe50396,jorge-mateus,Jorge & Mateus
edd105b8-9c82-11e9-85cb-801844edfa71,internet-money,Internet Money
11e81bc0-3a41-010e-a27b-a0369fe50396,jaymes-young,Jaymes Young
15980ca8-c688-11e8-9726-549f35161576,dominic-fike,Dominic Fike
11e81bd1-121e-d38e-bdea-a0369fe50396,santana-3,Santana
11e81bce-2da4-f212-bdba-a0369fe50396,jeremy-zucker,Jeremy Zucker
11e81bc1-6027-cfb4-9fcb-a0369fe50396,fergie-1,Fergie
83613152-1a42-11e9-96d6-549f35161576,sachet-tandon,Sachet Tandon
11e81bbc-9673-ee22-82e9-a0369fe50396,evanescence,Evanescence
11e81bd2-1043-fd90-abbb-a0369fe50396,jhene-aiko,Jhené Aiko
11e81bc4-04e7-ee9c-a78a-a0369fe50396,johnny-cash-1,Johnny Cash
11e83feb-0612-73aa-9d69-a0369fe50396,b-praak,B. Praak
897e82d2-8529-4932-9ad4-4f8ae442d379,fast-boy,FAST BOY
11e81bca-a65c-9ea2-a039-a0369fe50396,moneybagg-yo,Moneybagg Yo
11e81bc3-0dd5-c9da-ba58-a0369fe50396,dnce,DNCE
11e81bcc-9b60-98da-8df5-a0369fe50396,blondie,Blondie
11e81bca-dfd2-50dc-8ea8-a0369fe50396,the-beach-boys,The Beach Boys
11e81bbb-afbc-7580-bd2a-a0369fe50396,electric-light-orchestra,Electric Light Orchestra
11e81bc7-bf8d-7a5c-827e-a0369fe50396,beach-house,Beach House
11e81bcc-d3f9-2748-92c8-a0369fe50396,jonita-gandhi,Jonita Gandhi
11e81bbc-b59f-48c8-8341-a0369fe50396,tulsi-kumar,Tulsi Kumar
11e81bcc-d401-9b76-9638-a0369fe50396,regard,Regard
11e81bca-b6ae-af3e-b6d8-a0369fe50396,henrique-juliano,Henrique & Juliano
11e81bcd-7c5e-b560-b4a7-a0369fe50396,dave-stewart,Dave Stewart
440f0f3d-170e-4be3-ac0a-182326bf51f6,ayra-starr-1,Ayra Starr
11e81bbb-8435-2ab0-8923-a0369fe50396,robbie-williams,Robbie Williams
11e83fe7-4dda-e482-abee-a0369fe50396,mc-don-juan,Mc Don Juan
5eff5a16-b890-472a-8e83-7b8bdb19c45e,blessd-2,Blessd
11e81bd3-4cd7-c81c-b638-a0369fe50396,kungs,Kungs
11e81bc2-7e73-5654-b6ab-a0369fe50396,the-clash,The Clash
11e81bc9-c011-e434-b2f8-a0369fe50396,busta-rhymes,Busta Rhymes
11e81bd1-1ca4-71e2-9c54-a0369fe50396,foreigner,Foreigner
11e81bbc-7b56-dc6c-8b38-a0369fe50396,a-ap-ferg,A$AP Ferg
a4fa9d56-c332-11e8-8781-525400009efb,yeat-1,YEAT
e09e5307-8ecf-489d-83b2-874e3b90f350,anna-mae-kelly,Mae Stephens
11e81bce-1caa-dbf2-8580-a0369fe50396,rvssian,Rvssian
11e81bc8-f52a-1296-9548-a0369fe50396,matheus-kauan,Matheus & Kauan
11e81bc7-0ae1-6884-b051-a0369fe50396,missy-elliott,Missy Elliott
11e81bcd-23ba-f3e2-8f01-a0369fe50396,papa-roach,Papa Roach
11e81bc9-d6ae-3c2e-8f96-a0369fe50396,eurythmics,Eurythmics
11e81bbf-9817-d484-a6db-a0369fe50396,t-i-1,T.I.
11e81bca-432f-5ac2-8ec0-a0369fe50396,james-blunt,James Blunt
11e81bca-174b-7bde-8596-a0369fe50396,the-doors,The Doors
11e81bc3-4250-3a24-9f27-a0369fe50396,wesley-safadao,Wesley Safadão
2679eaba-207d-11e9-a633-549f35141000,a7s,A7S
11e81bc2-cafe-06fe-a41b-a0369fe50396,danna-paola,Danna Paola
fba75037-515e-435d-b962-4dba926da8c9,latto,Latto
11e81bc0-88de-5e7e-aa3c-a0369fe50396,amaal-mallik,Amaal Mallik
11e81bc2-7387-effc-a7fd-a0369fe50396,the-smiths,The Smiths
11e81bc1-315d-9d94-995c-a0369fe50396,rahat-fateh-ali-khan,Rahat Fateh Ali Khan
11e81bd2-27d7-414c-aafb-a0369fe50396,the-pussycat-dolls,The Pussycat Dolls
11e81bc8-514b-866e-abac-a0369fe50396,beach-weather,Beach Weather
11e81bbe-98b5-bdc6-9f9f-a0369fe50396,amit-trivedi,Amit Trivedi
11e81bc1-0407-6122-9c63-a0369fe50396,devi-sri-prasad,Devi Sri Prasad
11e81bcd-e62c-697e-be9b-a0369fe50396,darshan-raval,Darshan Raval
11e81bbd-de34-d5f4-ab68-a0369fe50396,stromae,Stromae
11e81bc3-e3c9-8810-a854-a0369fe50396,ze-felipe,Zé Felipe
11e81bcb-3ecb-acd2-90b0-a0369fe50396,paloma-faith,Paloma Faith
11e81bbe-8744-6e16-9126-a0369fe50396,mitski,Mitski
11e81bbb-5c89-a3ec-97a7-a0369fe50396,yuridia,Yuridia
11e81bbe-4511-d740-a842-a0369fe50396,illenium,ILLENIUM
11e81bbc-ecc1-4ff4-8bf6-a0369fe50396,prince-1,Prince
11e81bc3-2f8f-d9da-bbc3-a0369fe50396,rod-stewart,Rod Stewart
11e81bc1-3225-1c2a-9447-a0369fe50396,rochak-kohli,Rochak Kohli
11e81bc7-0c60-9dc4-a3b0-a0369fe50396,mithoon,Mithoon
11e83fe7-09fb-36ea-84d2-a0369fe50396,shouse,Shouse
11e81bcb-74a3-8aa0-af68-a0369fe50396,john-lennon,John Lennon
11e81bd1-b8ce-dddc-8550-a0369fe50396,lionel-richie,Lionel Richie
0ac12a1c-a542-46f9-8ef0-f3ad20f5d3bc,speed-radio,Speed Radio
11e81bc3-c896-3912-bd83-a0369fe50396,seeb,SeeB
11e83fe9-413c-09e8-b39c-aa1c026db3d8,mustard-3,Mustard
11e81bc1-1627-7234-ab31-a0369fe50396,los-enanitos-verdes,Los Enanitos Verdes
11e83fed-ca2c-8d46-9166-aa1c026db3d8,acraze,Acraze
11e81bcb-7cb5-33ce-9ff5-a0369fe50396,chance-the-rapper,Chance the Rapper
11e81bd2-b6aa-0382-992b-a0369fe50396,billy-idol,Billy Idol
11e81bcd-e1b7-8c52-9344-a0369fe50396,brytiago,Brytiago
11e81bc8-ebf5-753a-843c-a0369fe50396,m83,M83
11e81bcd-876e-f320-954a-a0369fe50396,gusttavo-lima,Gusttavo Lima
11e81bc8-c4c2-5082-b6c1-a0369fe50396,rammstein,Rammstein
11e81bbf-6083-a1c4-97a1-a0369fe50396,timmy-trumpet,Timmy Trumpet
11e81bd1-b3ca-bfcc-857c-a0369fe50396,jowell-randy,Jowell & Randy
11e81bc9-3b5f-5b0e-8882-a0369fe50396,the-smashing-pumpkins,The Smashing Pumpkins
0b2feb92-bba6-11e8-8864-525400009efb,kenia-os,Kenia OS
11e81bc8-472c-7800-8c4a-a0369fe50396,himesh-reshammiya,Himesh Reshammiya
88ae8822-d72f-4d89-93eb-84c185907fd4,benson-boone,Benson Boone
11e81bc7-a6f0-e93e-9218-a0369fe50396,ajr,AJR
7e80cbb6-c0f1-11e8-9978-525400009efb,lunay,Lunay
11e81bcd-ca77-1ff8-b68c-a0369fe50396,uicideboy,$uicideboy$
11e81bbd-b245-4258-8492-a0369fe50396,fifth-harmony,Fifth Harmony
11e83fec-4d54-429c-b2ca-a0369fe50396,miggy-dela-rosa,Miggy Dela Rosa
11e81bd1-4b15-c9f4-8bcd-a0369fe50396,purple-disco-machine,Purple Disco Machine
11e81bca-351d-5a38-a1f4-a0369fe50396,key-glock,Key Glock
11e81bcb-1cc1-8238-ae83-a0369fe50396,lata-mangeshkar,Lata Mangeshkar
11e83fe9-6c41-bbec-b5f3-a0369fe50396,santa-fe-klan,Santa Fe Klan
11e81bd2-ba50-c444-862c-a0369fe50396,israel-rodolffo,Israel & Rodolffo
11e81bc1-e9b5-64f8-8b22-a0369fe50396,3-doors-down,3 Doors Down
6aa23d6f-ce1f-435a-9871-a8500d53cf6a,eden-munoz-1,Edén Muñoz
11e81bbd-c79d-078a-9426-a0369fe50396,nas,Nas
11e81bbf-514e-db74-9fc1-a0369fe50396,disturbed,Disturbed
11e81bd0-b7c3-e870-b81b-a0369fe50396,saint-jhn,SAINt JHN
11e81bbc-44c9-9900-94fc-a0369fe50396,gotye,Gotye
e032d2ca-b8d4-11e8-b173-525400009efb,soulja-boy,Soulja Boy
11e81bbe-4129-4b0e-b107-a0369fe50396,ofenbach,Ofenbach
